jis,old_zip_code,zip_code,province_ruby,city_ruby,town_ruby,province,city,town
13101,"100  ",1006920,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(20カイ),東京都,千代田区,丸の内丸の内パークビルディング（２０階）
13101,"100  ",1006921,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(21カイ),東京都,千代田区,丸の内丸の内パークビルディング（２１階）
13101,"100  ",1006922,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(22カイ),東京都,千代田区,丸の内丸の内パークビルディング（２２階）
13101,"100  ",1006923,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(23カイ),東京都,千代田区,丸の内丸の内パークビルディング（２３階）
13101,"100  ",1006924,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(24カイ),東京都,千代田区,丸の内丸の内パークビルディング（２４階）
13101,"100  ",1006925,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(25カイ),東京都,千代田区,丸の内丸の内パークビルディング（２５階）
13101,"100  ",1006926,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(26カイ),東京都,千代田区,丸の内丸の内パークビルディング（２６階）
13101,"100  ",1006927,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(27カイ),東京都,千代田区,丸の内丸の内パークビルディング（２７階）
13101,"100  ",1006928,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(28カイ),東京都,千代田区,丸の内丸の内パークビルディング（２８階）
13101,"100  ",1006929,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(29カイ),東京都,千代田区,丸の内丸の内パークビルディング（２９階）
13101,"100  ",1006930,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(30カイ),東京都,千代田区,丸の内丸の内パークビルディング（３０階）
13101,"100  ",1006931,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(31カイ),東京都,千代田区,丸の内丸の内パークビルディング（３１階）
13101,"100  ",1006932,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(32カイ),東京都,千代田区,丸の内丸の内パークビルディング（３２階）
13101,"100  ",1006933,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(33カイ),東京都,千代田区,丸の内丸の内パークビルディング（３３階）
13101,"100  ",1006934,トウキョウト,チヨダク,マルノウチマルノウチパークビルディング(34カイ),東京都,千代田区,丸の内丸の内パークビルディング（３４階）
13101,"100  ",1006390,トウキョウト,チヨダク,マルノウチマルノウチビルディング(チカイ・カイソウフメイ),東京都,千代田区,丸の内丸の内ビルディング（地階・階層不明）
13101,"100  ",1006301,トウキョウト,チヨダク,マルノウチマルノウチビルディング(1カイ),東京都,千代田区,丸の内丸の内ビルディング（１階）
13101,"100  ",1006302,トウキョウト,チヨダク,マルノウチマルノウチビルディング(2カイ),東京都,千代田区,丸の内丸の内ビルディング（２階）
13101,"100  ",1006303,トウキョウト,チヨダク,マルノウチマルノウチビルディング(3カイ),東京都,千代田区,丸の内丸の内ビルディング（３階）
13101,"100  ",1006304,トウキョウト,チヨダク,マルノウチマルノウチビルディング(4カイ),東京都,千代田区,丸の内丸の内ビルディング（４階）
13101,"100  ",1006305,トウキョウト,チヨダク,マルノウチマルノウチビルディング(5カイ),東京都,千代田区,丸の内丸の内ビルディング（５階）
13101,"100  ",1006306,トウキョウト,チヨダク,マルノウチマルノウチビルディング(6カイ),東京都,千代田区,丸の内丸の内ビルディング（６階）
13101,"100  ",1006307,トウキョウト,チヨダク,マルノウチマルノウチビルディング(7カイ),東京都,千代田区,丸の内丸の内ビルディング（７階）
13101,"100  ",1006308,トウキョウト,チヨダク,マルノウチマルノウチビルディング(8カイ),東京都,千代田区,丸の内丸の内ビルディング（８階）
13101,"100  ",1006309,トウキョウト,チヨダク,マルノウチマルノウチビルディング(9カイ),東京都,千代田区,丸の内丸の内ビルディング（９階）
13101,"100  ",1006310,トウキョウト,チヨダク,マルノウチマルノウチビルディング(10カイ),東京都,千代田区,丸の内丸の内ビルディング（１０階）
13101,"100  ",1006311,トウキョウト,チヨダク,マルノウチマルノウチビルディング(11カイ),東京都,千代田区,丸の内丸の内ビルディング（１１階）
13101,"100  ",1006312,トウキョウト,チヨダク,マルノウチマルノウチビルディング(12カイ),東京都,千代田区,丸の内丸の内ビルディング（１２階）
13101,"100  ",1006313,トウキョウト,チヨダク,マルノウチマルノウチビルディング(13カイ),東京都,千代田区,丸の内丸の内ビルディング（１３階）
13101,"100  ",1006314,トウキョウト,チヨダク,マルノウチマルノウチビルディング(14カイ),東京都,千代田区,丸の内丸の内ビルディング（１４階）
13101,"100  ",1006315,トウキョウト,チヨダク,マルノウチマルノウチビルディング(15カイ),東京都,千代田区,丸の内丸の内ビルディング（１５階）
13101,"100  ",1006316,トウキョウト,チヨダク,マルノウチマルノウチビルディング(16カイ),東京都,千代田区,丸の内丸の内ビルディング（１６階）
13101,"100  ",1006317,トウキョウト,チヨダク,マルノウチマルノウチビルディング(17カイ),東京都,千代田区,丸の内丸の内ビルディング（１７階）
13101,"100  ",1006318,トウキョウト,チヨダク,マルノウチマルノウチビルディング(18カイ),東京都,千代田区,丸の内丸の内ビルディング（１８階）
13101,"100  ",1006319,トウキョウト,チヨダク,マルノウチマルノウチビルディング(19カイ),東京都,千代田区,丸の内丸の内ビルディング（１９階）
13101,"100  ",1006320,トウキョウト,チヨダク,マルノウチマルノウチビルディング(20カイ),東京都,千代田区,丸の内丸の内ビルディング（２０階）
13101,"100  ",1006321,トウキョウト,チヨダク,マルノウチマルノウチビルディング(21カイ),東京都,千代田区,丸の内丸の内ビルディング（２１階）
13101,"100  ",1006322,トウキョウト,チヨダク,マルノウチマルノウチビルディング(22カイ),東京都,千代田区,丸の内丸の内ビルディング（２２階）
13101,"100  ",1006323,トウキョウト,チヨダク,マルノウチマルノウチビルディング(23カイ),東京都,千代田区,丸の内丸の内ビルディング（２３階）
13101,"100  ",1006324,トウキョウト,チヨダク,マルノウチマルノウチビルディング(24カイ),東京都,千代田区,丸の内丸の内ビルディング（２４階）
13101,"100  ",1006325,トウキョウト,チヨダク,マルノウチマルノウチビルディング(25カイ),東京都,千代田区,丸の内丸の内ビルディング（２５階）
13101,"100  ",1006326,トウキョウト,チヨダク,マルノウチマルノウチビルディング(26カイ),東京都,千代田区,丸の内丸の内ビルディング（２６階）
13101,"100  ",1006327,トウキョウト,チヨダク,マルノウチマルノウチビルディング(27カイ),東京都,千代田区,丸の内丸の内ビルディング（２７階）
13101,"100  ",1006328,トウキョウト,チヨダク,マルノウチマルノウチビルディング(28カイ),東京都,千代田区,丸の内丸の内ビルディング（２８階）
13101,"100  ",1006329,トウキョウト,チヨダク,マルノウチマルノウチビルディング(29カイ),東京都,千代田区,丸の内丸の内ビルディング（２９階）
13101,"100  ",1006330,トウキョウト,チヨダク,マルノウチマルノウチビルディング(30カイ),東京都,千代田区,丸の内丸の内ビルディング（３０階）
13101,"100  ",1006331,トウキョウト,チヨダク,マルノウチマルノウチビルディング(31カイ),東京都,千代田区,丸の内丸の内ビルディング（３１階）
13101,"100  ",1006332,トウキョウト,チヨダク,マルノウチマルノウチビルディング(32カイ),東京都,千代田区,丸の内丸の内ビルディング（３２階）
13101,"100  ",1006333,トウキョウト,チヨダク,マルノウチマルノウチビルディング(33カイ),東京都,千代田区,丸の内丸の内ビルディング（３３階）
13101,"100  ",1006334,トウキョウト,チヨダク,マルノウチマルノウチビルディング(34カイ),東京都,千代田区,丸の内丸の内ビルディング（３４階）
13101,"100  ",1006335,トウキョウト,チヨダク,マルノウチマルノウチビルディング(35カイ),東京都,千代田区,丸の内丸の内ビルディング（３５階）
13101,"100  ",1006336,トウキョウト,チヨダク,マルノウチマルノウチビルディング(36カイ),東京都,千代田区,丸の内丸の内ビルディング（３６階）
13101,"100  ",1006337,トウキョウト,チヨダク,マルノウチマルノウチビルディング(37カイ),東京都,千代田区,丸の内丸の内ビルディング（３７階）
13101,"100  ",1000006,トウキョウト,チヨダク,ユウラクチョウ,東京都,千代田区,有楽町
13101,"102  ",1020081,トウキョウト,チヨダク,ヨンバンチョウ,東京都,千代田区,四番町
13101,"102  ",1020085,トウキョウト,チヨダク,ロクバンチョウ,東京都,千代田区,六番町
13102,"103  ",1030000,トウキョウト,チュウオウク,イカニケイサイガナイバアイ,東京都,中央区,以下に掲載がない場合
13102,"104  ",1040044,トウキョウト,チュウオウク,アカシチョウ,東京都,中央区,明石町
13102,"104  ",1040042,トウキョウト,チュウオウク,イリフネ,東京都,中央区,入船
13102,"104  ",1040054,トウキョウト,チュウオウク,カチドキ,東京都,中央区,勝どき
13102,"104  ",1040031,トウキョウト,チュウオウク,キョウバシ,東京都,中央区,京橋
13102,"104  ",1040061,トウキョウト,チュウオウク,ギンザ,東京都,中央区,銀座
13102,"104  ",1040033,トウキョウト,チュウオウク,シンカワ,東京都,中央区,新川
13102,"104  ",1040041,トウキョウト,チュウオウク,シントミ,東京都,中央区,新富
13102,"104  ",1040052,トウキョウト,チュウオウク,ツキシマ,東京都,中央区,月島
13102,"104  ",1040045,トウキョウト,チュウオウク,ツキジ,東京都,中央区,築地
13102,"104  ",1040051,トウキョウト,チュウオウク,ツクダ,東京都,中央区,佃
13102,"104  ",1040055,トウキョウト,チュウオウク,トヨミチョウ,東京都,中央区,豊海町
13102,"103  ",1030027,トウキョウト,チュウオウク,ニホンバシ(ツギノビルヲノゾク),東京都,中央区,日本橋（次のビルを除く）
13102,"103  ",1036090,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(チカイ・カイソウフメイ),東京都,中央区,日本橋東京日本橋タワー（地階・階層不明）
13102,"103  ",1036001,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(1カイ),東京都,中央区,日本橋東京日本橋タワー（１階）
13102,"103  ",1036002,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(2カイ),東京都,中央区,日本橋東京日本橋タワー（２階）
13102,"103  ",1036003,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(3カイ),東京都,中央区,日本橋東京日本橋タワー（３階）
13102,"103  ",1036004,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(4カイ),東京都,中央区,日本橋東京日本橋タワー（４階）
13102,"103  ",1036005,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(5カイ),東京都,中央区,日本橋東京日本橋タワー（５階）
13102,"103  ",1036006,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(6カイ),東京都,中央区,日本橋東京日本橋タワー（６階）
13102,"103  ",1036007,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(7カイ),東京都,中央区,日本橋東京日本橋タワー（７階）
13102,"103  ",1036008,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(8カイ),東京都,中央区,日本橋東京日本橋タワー（８階）
13102,"103  ",1036009,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(9カイ),東京都,中央区,日本橋東京日本橋タワー（９階）
13102,"103  ",1036010,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(10カイ),東京都,中央区,日本橋東京日本橋タワー（１０階）
13102,"103  ",1036011,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(11カイ),東京都,中央区,日本橋東京日本橋タワー（１１階）
13102,"103  ",1036012,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(12カイ),東京都,中央区,日本橋東京日本橋タワー（１２階）
13102,"103  ",1036013,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(13カイ),東京都,中央区,日本橋東京日本橋タワー（１３階）
13102,"103  ",1036014,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(14カイ),東京都,中央区,日本橋東京日本橋タワー（１４階）
13102,"103  ",1036015,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(15カイ),東京都,中央区,日本橋東京日本橋タワー（１５階）
13102,"103  ",1036016,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(16カイ),東京都,中央区,日本橋東京日本橋タワー（１６階）
13102,"103  ",1036017,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(17カイ),東京都,中央区,日本橋東京日本橋タワー（１７階）
13102,"103  ",1036018,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(18カイ),東京都,中央区,日本橋東京日本橋タワー（１８階）
13102,"103  ",1036019,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(19カイ),東京都,中央区,日本橋東京日本橋タワー（１９階）
13102,"103  ",1036020,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(20カイ),東京都,中央区,日本橋東京日本橋タワー（２０階）
13102,"103  ",1036021,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(21カイ),東京都,中央区,日本橋東京日本橋タワー（２１階）
13102,"103  ",1036022,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(22カイ),東京都,中央区,日本橋東京日本橋タワー（２２階）
13102,"103  ",1036023,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(23カイ),東京都,中央区,日本橋東京日本橋タワー（２３階）
13102,"103  ",1036024,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(24カイ),東京都,中央区,日本橋東京日本橋タワー（２４階）
13102,"103  ",1036025,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(25カイ),東京都,中央区,日本橋東京日本橋タワー（２５階）
13102,"103  ",1036026,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(26カイ),東京都,中央区,日本橋東京日本橋タワー（２６階）
13102,"103  ",1036027,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(27カイ),東京都,中央区,日本橋東京日本橋タワー（２７階）
13102,"103  ",1036028,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(28カイ),東京都,中央区,日本橋東京日本橋タワー（２８階）
13102,"103  ",1036029,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(29カイ),東京都,中央区,日本橋東京日本橋タワー（２９階）
13102,"103  ",1036030,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(30カイ),東京都,中央区,日本橋東京日本橋タワー（３０階）
13102,"103  ",1036031,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(31カイ),東京都,中央区,日本橋東京日本橋タワー（３１階）
13102,"103  ",1036032,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(32カイ),東京都,中央区,日本橋東京日本橋タワー（３２階）
13102,"103  ",1036033,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(33カイ),東京都,中央区,日本橋東京日本橋タワー（３３階）
13102,"103  ",1036034,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(34カイ),東京都,中央区,日本橋東京日本橋タワー（３４階）
13102,"103  ",1036035,トウキョウト,チュウオウク,ニホンバシトウキョウニホンバシタワー(35カイ),東京都,中央区,日本橋東京日本橋タワー（３５階）
13102,"103  ",1036190,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(チカイ・カイソウフメイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（地階・階層不明）
13102,"103  ",1036101,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(1カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１階）
13102,"103  ",1036102,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(2カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２階）
13102,"103  ",1036103,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(3カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（３階）
13102,"103  ",1036104,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(4カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（４階）
13102,"103  ",1036105,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(5カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（５階）
13102,"103  ",1036106,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(6カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（６階）
13102,"103  ",1036107,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(7カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（７階）
13102,"103  ",1036108,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(8カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（８階）
13102,"103  ",1036109,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(9カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（９階）
13102,"103  ",1036110,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(10カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１０階）
13102,"103  ",1036111,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(11カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１１階）
13102,"103  ",1036112,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(12カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１２階）
13102,"103  ",1036113,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(13カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１３階）
13102,"103  ",1036114,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(14カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１４階）
13102,"103  ",1036115,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(15カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１５階）
13102,"103  ",1036116,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(16カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１６階）
13102,"103  ",1036117,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(17カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１７階）
13102,"103  ",1036118,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(18カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１８階）
13102,"103  ",1036119,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(19カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（１９階）
13102,"103  ",1036120,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(20カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２０階）
13102,"103  ",1036121,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(21カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２１階）
13102,"103  ",1036122,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(22カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２２階）
13102,"103  ",1036123,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(23カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２３階）
13102,"103  ",1036124,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(24カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２４階）
13102,"103  ",1036125,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(25カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２５階）
13102,"103  ",1036126,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(26カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２６階）
13102,"103  ",1036127,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(27カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２７階）
13102,"103  ",1036128,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(28カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２８階）
13102,"103  ",1036129,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(29カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（２９階）
13102,"103  ",1036130,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(30カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（３０階）
13102,"103  ",1036131,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(31カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（３１階）
13102,"103  ",1036132,トウキョウト,チュウオウク,ニホンバシニホンバシタカシマヤミツイビルディング(32カイ),東京都,中央区,日本橋日本橋高島屋三井ビルディング（３２階）
13102,"103  ",1030011,トウキョウト,チュウオウク,ニホンバシオオデンマチョウ,東京都,中央区,日本橋大伝馬町
13102,"103  ",1030014,トウキョウト,チュウオウク,ニホンバシカキガラチョウ,東京都,中央区,日本橋蛎殻町
13102,"103  ",1030026,トウキョウト,チュウオウク,ニホンバシカブトチョウ,東京都,中央区,日本橋兜町
13102,"103  ",1030025,トウキョウト,チュウオウク,ニホンバシカヤバチョウ,東京都,中央区,日本橋茅場町
13102,"103  ",1030016,トウキョウト,チュウオウク,ニホンバシコアミチョウ,東京都,中央区,日本橋小網町
13102,"103  ",1030001,トウキョウト,チュウオウク,ニホンバシコデンマチョウ,東京都,中央区,日本橋小伝馬町
13102,"103  ",1030024,トウキョウト,チュウオウク,ニホンバシコブナチョウ,東京都,中央区,日本橋小舟町
13102,"103  ",1030006,トウキョウト,チュウオウク,ニホンバシトミザワチョウ,東京都,中央区,日本橋富沢町
13102,"103  ",1030008,トウキョウト,チュウオウク,ニホンバシナカス,東京都,中央区,日本橋中洲
13102,"103  ",1030013,トウキョウト,チュウオウク,ニホンバシニンギョウチョウ,東京都,中央区,日本橋人形町
13102,"103  ",1030015,トウキョウト,チュウオウク,ニホンバシハコザキチョウ,東京都,中央区,日本橋箱崎町
13102,"103  ",1030007,トウキョウト,チュウオウク,ニホンバシハマチョウ,東京都,中央区,日本橋浜町
13102,"103  ",1030002,トウキョウト,チュウオウク,ニホンバシバクロチョウ,東京都,中央区,日本橋馬喰町
13102,"103  ",1030005,トウキョウト,チュウオウク,ニホンバシヒサマツチョウ,東京都,中央区,日本橋久松町
13102,"103  ",1030012,トウキョウト,チュウオウク,ニホンバシホリドメチョウ,東京都,中央区,日本橋堀留町
13102,"103  ",1030021,トウキョウト,チュウオウク,ニホンバシホンゴクチョウ,東京都,中央区,日本橋本石町
13102,"103  ",1030023,トウキョウト,チュウオウク,ニホンバシホンチョウ,東京都,中央区,日本橋本町
13102,"103  ",1030022,トウキョウト,チュウオウク,ニホンバシムロマチ,東京都,中央区,日本橋室町
13102,"103  ",1030003,トウキョウト,チュウオウク,ニホンバシヨコヤマチョウ,東京都,中央区,日本橋横山町
13102,"104  ",1040032,トウキョウト,チュウオウク,ハッチョウボリ,東京都,中央区,八丁堀
13102,"104  ",1040046,トウキョウト,チュウオウク,ハマリキュウテイエン,東京都,中央区,浜離宮庭園
13102,"104  ",1040053,トウキョウト,チュウオウク,ハルミ(ツギノビルヲノゾク),東京都,中央区,晴海（次のビルを除く）
13102,"104  ",1046090,トウキョウト,チュウオウク,ハルミオフィスタワーX(チカイ・カイソウフメイ),東京都,中央区,晴海オフィスタワーＸ（地階・階層不明）
13102,"104  ",1046001,トウキョウト,チュウオウク,ハルミオフィスタワーX(1カイ),東京都,中央区,晴海オフィスタワーＸ（１階）
13102,"104  ",1046002,トウキョウト,チュウオウク,ハルミオフィスタワーX(2カイ),東京都,中央区,晴海オフィスタワーＸ（２階）
13102,"104  ",1046003,トウキョウト,チュウオウク,ハルミオフィスタワーX(3カイ),東京都,中央区,晴海オフィスタワーＸ（３階）
13102,"104  ",1046004,トウキョウト,チュウオウク,ハルミオフィスタワーX(4カイ),東京都,中央区,晴海オフィスタワーＸ（４階）
13102,"104  ",1046005,トウキョウト,チュウオウク,ハルミオフィスタワーX(5カイ),東京都,中央区,晴海オフィスタワーＸ（５階）
13102,"104  ",1046006,トウキョウト,チュウオウク,ハルミオフィスタワーX(6カイ),東京都,中央区,晴海オフィスタワーＸ（６階）
13102,"104  ",1046007,トウキョウト,チュウオウク,ハルミオフィスタワーX(7カイ),東京都,中央区,晴海オフィスタワーＸ（７階）
13102,"104  ",1046008,トウキョウト,チュウオウク,ハルミオフィスタワーX(8カイ),東京都,中央区,晴海オフィスタワーＸ（８階）
13102,"104  ",1046009,トウキョウト,チュウオウク,ハルミオフィスタワーX(9カイ),東京都,中央区,晴海オフィスタワーＸ（９階）
13102,"104  ",1046010,トウキョウト,チュウオウク,ハルミオフィスタワーX(10カイ),東京都,中央区,晴海オフィスタワーＸ（１０階）
13102,"104  ",1046011,トウキョウト,チュウオウク,ハルミオフィスタワーX(11カイ),東京都,中央区,晴海オフィスタワーＸ（１１階）
13102,"104  ",1046012,トウキョウト,チュウオウク,ハルミオフィスタワーX(12カイ),東京都,中央区,晴海オフィスタワーＸ（１２階）
13102,"104  ",1046013,トウキョウト,チュウオウク,ハルミオフィスタワーX(13カイ),東京都,中央区,晴海オフィスタワーＸ（１３階）
13102,"104  ",1046014,トウキョウト,チュウオウク,ハルミオフィスタワーX(14カイ),東京都,中央区,晴海オフィスタワーＸ（１４階）
13102,"104  ",1046015,トウキョウト,チュウオウク,ハルミオフィスタワーX(15カイ),東京都,中央区,晴海オフィスタワーＸ（１５階）
13102,"104  ",1046016,トウキョウト,チュウオウク,ハルミオフィスタワーX(16カイ),東京都,中央区,晴海オフィスタワーＸ（１６階）
13102,"104  ",1046017,トウキョウト,チュウオウク,ハルミオフィスタワーX(17カイ),東京都,中央区,晴海オフィスタワーＸ（１７階）
13102,"104  ",1046018,トウキョウト,チュウオウク,ハルミオフィスタワーX(18カイ),東京都,中央区,晴海オフィスタワーＸ（１８階）
13102,"104  ",1046019,トウキョウト,チュウオウク,ハルミオフィスタワーX(19カイ),東京都,中央区,晴海オフィスタワーＸ（１９階）
13102,"104  ",1046020,トウキョウト,チュウオウク,ハルミオフィスタワーX(20カイ),東京都,中央区,晴海オフィスタワーＸ（２０階）
13102,"104  ",1046021,トウキョウト,チュウオウク,ハルミオフィスタワーX(21カイ),東京都,中央区,晴海オフィスタワーＸ（２１階）
13102,"104  ",1046022,トウキョウト,チュウオウク,ハルミオフィスタワーX(22カイ),東京都,中央区,晴海オフィスタワーＸ（２２階）
13102,"104  ",1046023,トウキョウト,チュウオウク,ハルミオフィスタワーX(23カイ),東京都,中央区,晴海オフィスタワーＸ（２３階）
13102,"104  ",1046024,トウキョウト,チュウオウク,ハルミオフィスタワーX(24カイ),東京都,中央区,晴海オフィスタワーＸ（２４階）
13102,"104  ",1046025,トウキョウト,チュウオウク,ハルミオフィスタワーX(25カイ),東京都,中央区,晴海オフィスタワーＸ（２５階）
13102,"104  ",1046026,トウキョウト,チュウオウク,ハルミオフィスタワーX(26カイ),東京都,中央区,晴海オフィスタワーＸ（２６階）
13102,"104  ",1046027,トウキョウト,チュウオウク,ハルミオフィスタワーX(27カイ),東京都,中央区,晴海オフィスタワーＸ（２７階）
13102,"104  ",1046028,トウキョウト,チュウオウク,ハルミオフィスタワーX(28カイ),東京都,中央区,晴海オフィスタワーＸ（２８階）
13102,"104  ",1046029,トウキョウト,チュウオウク,ハルミオフィスタワーX(29カイ),東京都,中央区,晴海オフィスタワーＸ（２９階）
13102,"104  ",1046030,トウキョウト,チュウオウク,ハルミオフィスタワーX(30カイ),東京都,中央区,晴海オフィスタワーＸ（３０階）
